client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth
2304905,7.0,94.0,58.0,U,2.0,110860.3,6.0,9.0
1562045,16.0,198.0,49.0,M,2.0,67454.65,3.0,6.0
5126305,12.0,145.0,33.0,F,2.0,103671.75,0.0,3.0
388801,30.0,361.0,57.5,M,5.0,522498.72,1.0,4.0
285619,30.0,369.0,67.5,M,2.0,299388.72,3.0,6.0
8198645,15.0,189.0,54.5,F,2.0,382303.83,6.0,9.0
8368822,8.0,100.0,34.5,U,2.0,75578.54000000001,0.0,3.0
2537139,8.0,99.0,51.5,U,2.0,135940.68,6.0,9.0
2214073,16.0,193.0,62.5,M,3.0,136818.03,6.0,9.0
719792,11.0,136.0,31.0,F,2.0,111736.78,5.0,8.0
6590646,8.0,103.0,42.5,F,3.0,2768726.87,5.0,8.0
1508759,6.0,80.0,58.5,U,2.0,66514.85,4.0,7.0
9381346,7.0,88.0,62.5,U,2.0,272252.76,0.0,3.0
3055315,5.0,65.0,34.5,F,2.0,66560.69,1.0,5.0
3350906,5.0,68.0,55.0,U,2.0,88627.18,2.0,5.0
6448014,7.0,85.0,57.5,U,2.0,82787.45999999999,6.0,9.0
2305285,14.0,168.0,54.0,M,2.0,132347.89,6.0,9.0
5889920,11.0,142.0,33.0,M,2.0,106249.03,1.0,4.0
3065089,19.0,228.0,63.0,M,2.0,439723.43,6.0,9.0
313570,18.0,223.0,48.0,F,2.0,75124.07,2.0,5.0
3753796,25.0,305.0,66.5,F,2.0,214661.75,6.0,9.0
6647577,23.0,286.0,68.0,F,3.0,86005.57,2.0,5.0
6341488,23.0,285.0,65.0,F,2.0,116534.46,5.0,8.0
838619,23.0,280.0,60.5,F,2.0,131309.81,0.0,3.0
2000151,21.0,254.0,38.0,F,2.0,136515.53999999998,6.0,9.0
6579978,21.0,253.0,74.0,M,2.0,71192.58,1.0,4.0
8475126,23.0,278.0,51.0,M,3.0,327091.01999999996,3.0,6.0
7419744,18.0,221.0,49.0,U,2.0,162233.71000000002,0.0,3.0
1329260,17.0,212.0,63.5,F,2.0,666138.27,5.0,8.0
5542798,9.0,116.0,56.5,M,2.0,79888.68,5.0,8.0
5977906,10.0,130.0,76.5,F,2.0,82916.93,3.0,6.0
7928244,14.0,177.0,33.0,F,2.0,105416.69,6.0,9.0
1531616,10.0,129.0,60.0,M,2.0,100777.88,6.0,9.0
8387066,27.0,329.0,66.0,M,2.0,406190.96,6.0,9.0
8593187,14.0,168.0,56.0,M,3.0,207559.95,6.0,9.0
5908339,15.0,190.0,40.0,F,2.0,205785.55,5.0,8.0
4442018,6.0,82.0,33.0,U,2.0,65264.869999999995,6.0,9.0
5727622,6.0,73.0,52.0,U,3.0,109130.47,4.0,7.0
9150149,5.0,66.0,43.5,U,2.0,104179.39,2.0,5.0
7176877,5.0,66.0,35.0,U,2.0,75279.47,2.0,5.0
3979917,19.0,239.0,63.0,M,2.0,374919.6,4.0,7.0
7759130,5.0,69.0,64.5,U,2.0,78278.56,6.0,9.0
5587497,7.0,91.0,64.0,U,2.0,410277.5,5.0,8.0
9492169,4.0,58.0,42.0,U,2.0,98181.16,0.0,3.0
9692048,11.0,142.0,38.0,M,2.0,87935.1,4.0,7.0
9250552,7.0,95.0,33.5,U,2.0,77674.34,2.0,5.0
2264903,15.0,187.0,61.0,M,2.0,63368.8,2.0,5.0
7321667,7.0,95.0,39.5,U,2.0,68761.48999999999,6.0,9.0
1460648,24.0,288.0,40.5,F,5.0,121700.66,5.0,8.0
2942135,21.0,261.0,68.5,U,3.0,417847.47,6.0,9.0
1459001,20.0,251.0,72.0,M,3.0,166623.2,1.0,4.0
6398341,20.0,250.0,33.5,F,3.0,109127.33,6.0,9.0
5531076,19.0,228.0,44.5,M,2.0,67727.62,2.0,5.0
3162487,8.0,101.0,40.0,U,2.0,259691.04,0.0,3.0
8096768,10.0,123.0,60.0,F,2.0,91761.22,0.0,3.0
6737425,15.0,190.0,59.5,M,2.0,83778.79000000001,5.0,8.0
7458635,7.0,94.0,26.5,U,3.0,158434.49,6.0,9.0
3322068,15.0,188.0,45.0,F,2.0,140687.41,6.0,9.0
934609,14.0,169.0,54.0,F,2.0,136573.63,1.0,4.0
2408879,4.0,58.0,49.0,U,2.0,208004.65,5.0,8.0
1596507,28.0,336.0,78.0,F,3.0,175883.31,6.0,9.0
8763719,12.0,149.0,40.0,M,3.0,98540.5,6.0,9.0
7449147,27.0,330.0,26.5,F,2.0,215247.65999999997,3.0,6.0
2096514,14.0,175.0,59.5,F,2.0,84419.06,1.0,4.0
5474775,14.0,175.0,40.5,F,2.0,95855.61,0.0,3.0
7045562,7.0,96.0,33.5,U,3.0,73644.53,1.0,4.0
8501949,7.0,93.0,27.0,U,2.0,76834.13,5.0,8.0
5376149,20.0,242.0,56.5,M,2.0,858054.38,6.0,9.0
148954,13.0,163.0,59.5,F,2.0,89263.33,3.0,6.0
7803610,7.0,91.0,29.0,U,2.0,66958.67,6.0,9.0
4681026,6.0,81.0,57.0,U,2.0,99729.87,6.0,9.0
6980695,4.0,56.0,74.5,U,2.0,143304.76,5.0,8.0
9073948,7.0,85.0,58.5,U,2.0,175468.15000000002,6.0,9.0
9897542,6.0,82.0,23.0,U,2.0,66806.76999999999,2.0,5.0
4560228,6.0,73.0,53.0,M,2.0,98419.63,1.0,4.0
5115750,22.0,271.0,62.0,F,4.0,351838.75,1.0,4.0
4516383,8.0,99.0,45.0,U,2.0,91159.68,6.0,9.0
1860982,7.0,94.0,51.5,U,2.0,98988.68,0.0,3.0
1945276,16.0,193.0,50.5,M,2.0,91623.79,1.0,4.0
1525212,13.0,157.0,33.0,F,2.0,72424.95999999999,6.0,9.0
3678422,17.0,204.0,33.0,M,3.0,339660.52999999997,6.0,9.0
4561742,15.0,184.0,44.5,M,3.0,240993.69,3.0,6.0
6689398,27.0,335.0,68.0,M,2.0,89224.4,3.0,6.0
3093790,29.0,357.0,69.5,F,2.0,107604.36,3.0,6.0
9625688,9.0,111.0,35.5,M,2.0,91643.57,2.0,5.0
7280817,15.0,185.0,54.0,M,2.0,192518.99,6.0,9.0
9247669,6.0,81.0,38.5,U,3.0,414323.08,6.0,9.0
3455403,8.0,99.0,55.0,M,2.0,73520.62,4.0,7.0
3930919,10.0,129.0,35.0,M,2.0,64113.1,0.0,3.0
2615801,5.0,60.0,27.0,U,3.0,72480.08,5.0,8.0
1165994,5.0,63.0,69.0,U,2.0,226833.77,2.0,5.0
5650730,10.0,122.0,43.0,M,2.0,474954.32,5.0,8.0
7695537,6.0,83.0,54.5,U,2.0,174976.65999999997,1.0,4.0
3431014,13.0,162.0,43.0,M,2.0,163374.12,3.0,6.0
8972482,16.0,194.0,62.0,M,3.0,396305.98,6.0,9.0
3778929,13.0,156.0,59.5,F,2.0,300637.25,5.0,8.0
1840230,6.0,82.0,29.0,U,2.0,163702.91999999998,6.0,9.0
4761400,15.0,190.0,56.0,F,2.0,71982.87,2.0,5.0
9435892,17.0,204.0,47.0,M,2.0,86797.79999999999,6.0,9.0
8971654,15.0,186.0,61.5,F,2.0,71995.54000000001,3.0,6.0
340192,24.0,295.0,73.5,F,2.0,321351.47,6.0,9.0
7845532,23.0,282.0,71.0,F,2.0,187639.61,4.0,7.0
5119615,20.0,246.0,48.0,F,2.0,243282.69,1.0,4.0
4028430,9.0,109.0,60.0,M,2.0,87207.53,6.0,9.0
2519481,28.0,343.0,60.0,M,2.0,143769.09,5.0,8.0
4412954,5.0,66.0,21.0,U,2.0,101928.87,6.0,9.0
3362778,10.0,130.0,61.0,F,2.0,127314.89,6.0,9.0
8676893,9.0,116.0,60.5,F,2.0,88968.26,1.0,5.0
4399072,27.0,329.0,57.5,F,3.0,117836.94,3.0,6.0
6929446,28.0,347.0,83.0,M,2.0,326957.19,0.0,3.0
1105924,13.0,161.0,52.0,F,3.0,96007.87,5.0,8.0
6770720,14.0,179.0,62.5,M,2.0,1907094.11,4.0,8.0
4853148,9.0,109.0,61.5,F,2.0,190619.33,2.0,5.0
425532,5.0,67.0,42.0,U,4.0,112715.89,6.0,9.0
929350,9.0,111.0,72.5,M,3.0,190530.62,5.0,8.0
1435050,15.0,189.0,52.5,F,2.0,1589727.12,1.0,4.0
929038,8.0,99.0,60.5,U,3.0,125733.21,6.0,9.0
5205837,9.0,119.0,56.5,M,2.0,114022.38,5.0,8.0
493194,6.0,75.0,57.5,U,2.0,66942.64,2.0,5.0
3706067,6.0,81.0,76.0,U,2.0,167990.39,3.0,6.0
5474772,8.0,106.0,66.5,F,2.0,168966.38,4.0,7.0
3937930,5.0,66.0,66.5,U,2.0,430081.07,3.0,6.0
4088467,13.0,166.0,36.0,F,2.0,103756.74,0.0,3.0
9989642,6.0,78.0,63.0,U,2.0,202064.63,5.0,8.0
8253877,16.0,202.0,36.5,M,2.0,120874.88,6.0,9.0
9821262,23.0,285.0,65.5,M,3.0,1141653.0499999998,3.0,6.0
416346,23.0,279.0,59.5,F,2.0,216389.25,2.0,5.0
7185880,21.0,252.0,48.0,M,2.0,96721.08,6.0,9.0
171583,15.0,190.0,44.0,F,2.0,125100.63,6.0,9.0
8730282,27.0,334.0,50.0,F,3.0,464879.31,2.0,5.0
7412471,12.0,150.0,27.0,F,4.0,144559.55,6.0,9.0
7669500,3.0,46.0,58.5,U,3.0,64159.92,1.0,4.0
6488984,9.0,114.0,40.0,M,2.0,73552.72,0.0,3.0
327151,14.0,174.0,74.0,M,5.0,214762.73,1.0,4.0
3246979,6.0,72.0,57.0,F,2.0,264334.41,6.0,9.0
7056174,8.0,107.0,60.5,F,2.0,433799.34,6.0,9.0
7018468,9.0,113.0,27.5,M,4.0,106785.05,2.0,5.0
1949872,13.0,164.0,37.5,M,3.0,132243.59999999998,6.0,9.0
1887639,15.0,190.0,67.0,U,2.0,174510.75,3.0,6.0
7153152,6.0,75.0,44.0,U,3.0,207071.7,6.0,9.0
1897278,5.0,65.0,41.5,M,2.0,63939.61,4.0,7.0
820519,5.0,63.0,60.5,M,2.0,384904.34,3.0,6.0
6815257,46.0,554.0,72.5,M,2.0,92157.08,1.0,4.0
6717435,6.0,83.0,45.0,U,3.0,99839.96,2.0,5.0
6958124,10.0,129.0,59.0,M,3.0,148741.47,2.0,6.0
4055202,10.0,131.0,29.5,M,2.0,118923.62,6.0,9.0
9358802,14.0,175.0,33.0,F,2.0,109642.16,6.0,9.0
203223,24.0,292.0,60.5,M,3.0,1113383.46,6.0,9.0
9153853,22.0,273.0,42.0,M,2.0,97065.25,6.0,9.0
9546409,21.0,257.0,27.0,M,3.0,117906.94,6.0,9.0
3544760,21.0,254.0,55.0,M,2.0,122671.45,0.0,3.0
72395,18.0,225.0,48.0,M,2.0,208866.05,4.0,7.0
4877364,12.0,155.0,76.0,M,4.0,2141137.39,0.0,3.0
7183351,8.0,96.0,28.0,U,2.0,78197.01999999999,2.0,5.0
3083365,7.0,86.0,72.5,U,2.0,1260146.5699999998,5.0,8.0
556698,4.0,56.0,57.0,U,2.0,164270.90000000002,2.0,5.0
1646150,5.0,67.0,66.5,M,2.0,361345.09,6.0,9.0
5931603,5.0,66.0,31.5,U,2.0,66328.35,2.0,5.0
2215051,12.0,154.0,66.0,F,3.0,122246.45,6.0,9.0
9027736,10.0,130.0,79.0,F,2.0,217728.64,4.0,7.0
6196555,4.0,56.0,69.5,U,3.0,310089.38,6.0,9.0
6012640,29.0,359.0,59.5,F,2.0,89726.89,2.0,5.0
9048757,15.0,190.0,60.5,F,2.0,591058.3500000001,0.0,3.0
5937897,17.0,210.0,63.5,M,2.0,482055.17,0.0,3.0
704762,6.0,82.0,27.5,U,3.0,83788.5,6.0,9.0
9234234,8.0,103.0,26.0,M,2.0,65872.88,6.0,9.0
2754680,7.0,89.0,41.0,U,2.0,247752.24,2.0,5.0
9797884,5.0,65.0,61.5,U,3.0,77371.48999999999,6.0,9.0
7680980,13.0,159.0,23.5,M,3.0,117685.13,6.0,9.0
2406021,23.0,286.0,49.0,M,2.0,483324.86,4.0,7.0
1908158,21.0,263.0,66.5,F,2.0,161959.26,2.0,5.0
881563,21.0,262.0,49.5,M,2.0,477340.15,5.0,8.0
2653016,21.0,258.0,53.0,F,2.0,273573.13,1.0,4.0
2609914,17.0,214.0,45.5,F,3.0,79648.2,0.0,3.0
8798149,16.0,198.0,50.0,F,3.0,218582.15,0.0,3.0
4278502,10.0,131.0,23.5,F,2.0,86769.69,2.0,5.0
5004793,25.0,310.0,59.5,F,3.0,90540.4,1.0,6.0
1334827,11.0,141.0,38.5,F,2.0,76572.53,0.0,3.0
8945610,26.0,319.0,71.5,F,2.0,170208.0,3.0,6.0
9371037,32.0,395.0,68.0,M,3.0,181523.87,2.0,6.0
2509909,9.0,108.0,56.0,M,3.0,120915.34,6.0,9.0
2600705,15.0,181.0,61.5,F,2.0,1278380.8099999998,6.0,9.0
3158341,27.0,324.0,71.0,M,3.0,1581691.79,6.0,9.0
7561241,5.0,71.0,55.5,U,3.0,1475524.6,3.0,6.0
3590454,20.0,242.0,68.5,F,2.0,156109.43,6.0,9.0
4374343,4.0,55.0,53.0,F,2.0,180359.6,2.0,5.0
1025015,16.0,203.0,46.0,M,2.0,163637.52000000002,5.0,8.0
6524861,5.0,63.0,65.5,F,2.0,162005.72999999998,0.0,3.0
9432051,7.0,92.0,39.0,U,2.0,99532.56,3.0,6.0
5522802,4.0,57.0,39.5,U,3.0,66114.18,4.0,7.0
6399171,19.0,239.0,58.0,M,2.0,119445.0,5.0,8.0
547839,11.0,141.0,44.5,F,2.0,75677.53,6.0,9.0
4937056,14.0,172.0,19.0,M,4.0,65365.75,0.0,3.0
7187827,15.0,183.0,45.5,F,2.0,156436.78999999998,3.0,6.0
2166490,9.0,117.0,63.5,F,2.0,249320.51,4.0,7.0
9876315,11.0,140.0,56.5,F,2.0,121203.96,3.0,6.0
9795687,14.0,168.0,69.5,M,2.0,65376.95,3.0,6.0
6082639,24.0,299.0,52.0,M,5.0,208786.33,2.0,5.0
8163796,23.0,287.0,62.5,F,2.0,126817.43,3.0,6.0
3334174,22.0,269.0,31.5,M,4.0,238363.85,4.0,7.0
4834461,23.0,287.0,55.5,M,2.0,522457.42,3.0,6.0
2365886,21.0,253.0,75.5,M,3.0,234993.23,4.0,7.0
7656967,18.0,222.0,60.0,F,3.0,458857.19,6.0,9.0
2960870,11.0,136.0,66.5,F,2.0,190176.39,2.0,5.0
5769715,20.0,245.0,75.0,M,2.0,75862.58,6.0,9.0
8336549,12.0,154.0,32.0,F,2.0,115872.65,2.0,5.0
7313442,14.0,173.0,23.0,M,3.0,72468.70999999999,6.0,9.0
327337,15.0,187.0,73.0,M,2.0,699374.2300000001,6.0,9.0
1830058,15.0,186.0,70.0,F,2.0,1823190.18,5.0,8.0
272484,14.0,169.0,48.0,M,3.0,302145.66,6.0,9.0
8306917,11.0,143.0,60.0,F,4.0,358021.67,6.0,9.0
8068242,15.0,189.0,47.0,U,2.0,123841.85,4.0,7.0
2697914,15.0,186.0,36.0,U,2.0,77452.7,3.0,6.0
8730685,19.0,228.0,71.5,M,2.0,236328.14,0.0,3.0
5894819,8.0,102.0,67.5,U,2.0,88612.23,6.0,9.0
695585,15.0,184.0,46.0,M,2.0,121101.26,2.0,5.0
2485287,17.0,204.0,60.0,M,2.0,190218.43,4.0,7.0
736752,12.0,155.0,34.0,M,2.0,74871.78,1.0,4.0
5116128,10.0,121.0,49.0,F,3.0,970272.0,3.0,6.0
7151522,9.0,111.0,67.5,F,3.0,216668.43,6.0,9.0
3319635,7.0,88.0,52.0,U,2.0,100239.82,6.0,9.0
28857,14.0,178.0,52.0,M,2.0,104511.86,3.0,6.0
6334676,3.0,47.0,35.5,U,3.0,175190.2,5.0,8.0
7781717,10.0,130.0,26.0,F,2.0,77832.85,1.0,4.0
1465714,11.0,143.0,63.5,F,2.0,867380.8300000001,0.0,3.0
6020962,13.0,167.0,28.5,M,2.0,98550.05,3.0,6.0
2472976,4.0,54.0,67.5,F,2.0,661718.3400000001,5.0,8.0
7020609,28.0,347.0,60.5,F,3.0,333574.56,1.0,4.0
5517122,14.0,174.0,57.5,M,2.0,132760.77000000002,6.0,9.0
242235,23.0,287.0,44.0,M,2.0,205171.12,5.0,8.0
9590571,21.0,253.0,72.0,M,2.0,265461.39,0.0,4.0
6206582,21.0,252.0,43.0,F,2.0,129093.94,2.0,5.0
5954855,20.0,250.0,35.5,M,4.0,264983.04,2.0,5.0
5076263,20.0,249.0,39.0,M,2.0,116576.29,3.0,6.0
9957845,24.0,297.0,61.0,F,2.0,110140.17,4.0,7.0
8969191,18.0,222.0,49.5,M,2.0,132946.55,2.0,5.0
1288843,18.0,221.0,62.5,U,2.0,163709.74,1.0,4.0
9092174,9.0,116.0,28.0,M,2.0,67734.59,4.0,7.0
3086399,16.0,194.0,48.5,M,2.0,166456.55,6.0,9.0
4366496,11.0,140.0,26.5,M,3.0,315341.77999999997,6.0,9.0
9493249,21.0,257.0,73.0,F,2.0,89903.73,2.0,5.0
3290004,12.0,153.0,30.5,F,2.0,81594.69,1.0,4.0
9754728,7.0,86.0,40.0,U,2.0,128306.51,4.0,7.0
2449759,9.0,116.0,61.5,F,2.0,117408.12,1.0,4.0
6641855,8.0,97.0,33.0,U,2.0,81186.79000000001,4.0,7.0
392459,26.0,312.0,57.0,U,3.0,172748.2,6.0,9.0
3806151,9.0,109.0,43.0,M,2.0,157278.14,1.0,4.0
7414306,6.0,79.0,66.5,U,2.0,65259.08,1.0,4.0
1346,14.0,177.0,46.0,F,2.0,822512.91,3.0,6.0
1814940,7.0,94.0,48.0,U,2.0,69194.14,2.0,5.0
9075393,12.0,146.0,48.5,M,4.0,484570.93,6.0,9.0
16095,6.0,76.0,30.0,U,2.0,81652.98,1.0,4.0
533553,24.0,289.0,67.5,U,2.0,147539.34,2.0,5.0
7452449,23.0,287.0,68.0,F,3.0,131965.16,4.0,7.0
5142178,23.0,277.0,58.0,M,2.0,69415.56,5.0,8.0
3022895,28.0,346.0,76.5,M,2.0,104042.72,2.0,5.0
7244004,15.0,190.0,52.5,F,2.0,755138.4700000001,1.0,4.0
2658149,21.0,262.0,57.5,M,3.0,432275.28,3.0,6.0
1007748,29.0,348.0,65.5,M,4.0,1423149.03,6.0,9.0
5092651,9.0,114.0,32.0,M,3.0,80859.04000000001,6.0,9.0
8088920,7.0,95.0,62.5,F,2.0,112148.91,2.0,5.0
1805954,20.0,251.0,65.0,M,2.0,116484.7,1.0,4.0
811242,27.0,332.0,68.0,F,2.0,79386.39,5.0,8.0
6380474,14.0,170.0,46.0,M,2.0,159277.65000000002,1.0,4.0
5690823,9.0,119.0,45.5,F,2.0,95056.95,2.0,5.0
4494336,5.0,71.0,66.0,F,3.0,403398.69,1.0,4.0
5644663,9.0,108.0,70.0,F,2.0,117064.95,0.0,3.0
2948165,7.0,89.0,61.5,U,2.0,291652.19,2.0,5.0
9714140,6.0,78.0,65.5,U,3.0,476097.95,0.0,3.0
2826516,12.0,144.0,40.0,M,3.0,63922.21,2.0,5.0
7953367,5.0,60.0,66.5,U,2.0,160537.77999999997,6.0,9.0
5870441,25.0,310.0,25.5,F,2.0,97090.46,6.0,9.0
3233554,16.0,203.0,66.5,M,2.0,314901.35,2.0,5.0
4787368,13.0,156.0,31.0,M,2.0,97061.72,0.0,3.0
6930182,6.0,79.0,59.5,U,3.0,631622.26,6.0,9.0
4738519,13.0,160.0,48.5,M,2.0,440046.52,1.0,4.0
663941,24.0,295.0,47.0,F,2.0,168467.46999999997,6.0,9.0
1196376,23.0,287.0,46.5,U,2.0,270343.52,2.0,6.0
9229226,22.0,265.0,72.0,U,2.0,352199.82999999996,0.0,4.0
2985233,22.0,264.0,72.0,M,2.0,307725.49,6.0,9.0
2186143,20.0,251.0,55.5,F,2.0,519393.29,4.0,7.0
6567268,19.0,234.0,35.5,M,2.0,68955.82,0.0,3.0
8732389,19.0,233.0,54.5,F,2.0,100531.17,6.0,9.0
7038187,17.0,214.0,34.5,M,2.0,123618.14,5.0,8.0
5101399,7.0,85.0,41.0,M,3.0,247864.61,4.0,7.0
8381127,8.0,101.0,50.0,M,3.0,135540.13,3.0,6.0
848570,10.0,131.0,34.5,F,3.0,137937.4,4.0,7.0
4786414,6.0,72.0,44.0,U,2.0,75595.38,6.0,9.0
9598074,4.0,53.0,52.0,U,2.0,155403.84999999998,6.0,9.0
2968201,10.0,129.0,35.5,M,2.0,85169.31,6.0,9.0
4333852,27.0,329.0,56.5,M,3.0,1854093.26,2.0,5.0
7236024,33.0,399.0,65.0,F,2.0,75865.33,0.0,3.0
3953921,5.0,67.0,41.5,U,2.0,170372.15999999997,6.0,9.0
8060496,8.0,96.0,48.5,U,3.0,269663.73,1.0,4.0
8682039,10.0,121.0,34.5,F,3.0,97404.34,6.0,9.0
4656898,5.0,66.0,29.5,U,2.0,183651.1,6.0,9.0
8832236,4.0,57.0,47.0,U,2.0,88742.26999999999,4.0,7.0
2691632,8.0,106.0,59.0,M,2.0,63662.29,3.0,6.0
6842137,6.0,82.0,48.0,U,2.0,67474.85,6.0,9.0
3041776,5.0,65.0,60.5,U,2.0,418391.2,2.0,5.0
3167061,7.0,95.0,64.0,U,2.0,73866.65,6.0,9.0
2839247,13.0,157.0,39.5,M,2.0,89199.12,1.0,4.0
1903850,4.0,58.0,60.0,M,2.0,89803.44,2.0,5.0
187901,11.0,139.0,66.0,M,2.0,166577.95,3.0,6.0
2941394,15.0,189.0,67.0,F,2.0,84883.79999999999,1.0,5.0
2663775,12.0,154.0,35.0,F,2.0,125507.31,1.0,4.0
967593,10.0,124.0,48.0,F,2.0,177660.76,4.0,7.0
6991948,13.0,161.0,47.0,F,2.0,475881.98,0.0,3.0
1391630,7.0,94.0,43.0,M,3.0,64239.83,4.0,7.0
2013867,13.0,165.0,50.5,F,2.0,248229.05,6.0,9.0
8538985,6.0,72.0,64.5,U,3.0,120754.36,6.0,9.0
2833480,24.0,292.0,65.0,M,5.0,1932983.22,3.0,6.0
5829248,23.0,282.0,46.5,F,2.0,150492.49,3.0,6.0
7891259,21.0,261.0,45.0,M,3.0,140554.9,6.0,9.0
6603420,22.0,264.0,55.0,M,4.0,234991.90999999997,2.0,5.0
8847388,19.0,236.0,47.5,U,3.0,418289.21,1.0,4.0
945109,18.0,222.0,31.0,F,3.0,66514.32,2.0,5.0
930596,18.0,219.0,53.5,M,2.0,125320.25,2.0,5.0
7521207,14.0,175.0,70.5,F,2.0,198599.65999999997,2.0,6.0
6885626,7.0,89.0,42.5,U,4.0,81127.64,4.0,7.0
7213148,13.0,167.0,67.5,F,2.0,147492.47999999998,1.0,4.0
5357266,6.0,74.0,62.5,F,2.0,284882.52,1.0,5.0
3749858,5.0,70.0,43.0,U,2.0,65648.85,1.0,4.0
7570180,12.0,154.0,28.0,F,2.0,65175.41,0.0,3.0
7972854,6.0,80.0,36.0,U,3.0,65002.97,5.0,8.0
5559456,14.0,178.0,32.5,F,2.0,105998.2,0.0,3.0
1972780,14.0,176.0,30.5,M,3.0,173597.47999999998,4.0,7.0
2475990,13.0,166.0,61.0,F,3.0,124658.62,3.0,6.0
6511554,5.0,67.0,21.5,U,3.0,76809.93,6.0,9.0
3999026,17.0,204.0,65.5,F,2.0,148948.62,4.0,7.0
8074391,6.0,78.0,23.0,M,2.0,68527.78,4.0,7.0
8363051,12.0,145.0,80.5,F,2.0,144614.84,6.0,9.0
3966756,8.0,96.0,34.0,U,2.0,65445.58,6.0,9.0
7627270,15.0,181.0,55.5,F,2.0,67746.65,0.0,3.0
2111761,8.0,106.0,60.0,F,2.0,68534.83,0.0,3.0
6080815,11.0,139.0,53.0,F,2.0,565649.5700000001,6.0,9.0
2211630,5.0,60.0,23.5,U,4.0,129516.76,6.0,9.0
6005237,10.0,121.0,25.5,M,4.0,316819.45999999996,6.0,9.0
8404715,5.0,60.0,49.0,U,2.0,72998.16,5.0,8.0
3603649,27.0,326.0,86.0,F,2.0,108788.41,5.0,8.0
8004671,10.0,131.0,62.5,M,2.0,489905.71,3.0,6.0
3145774,7.0,94.0,40.5,U,2.0,69513.07,0.0,3.0
6746595,20.0,251.0,52.5,M,3.0,509591.35,5.0,8.0
9409347,5.0,66.0,57.5,F,2.0,168566.90999999997,6.0,9.0
9963117,5.0,70.0,58.5,M,2.0,80979.41,2.0,5.0
6865229,13.0,157.0,65.0,M,3.0,322464.82,6.0,9.0
5447175,6.0,72.0,26.0,U,4.0,88442.37,3.0,6.0
918538,14.0,179.0,45.5,M,2.0,118367.28,5.0,8.0
4244298,32.0,388.0,66.5,F,2.0,153623.34,6.0,9.0
8057539,13.0,164.0,74.0,F,2.0,68261.79999999999,3.0,6.0
3240177,12.0,152.0,31.5,M,5.0,1848983.11,6.0,9.0
3388462,5.0,69.0,66.5,F,2.0,111566.5,5.0,8.0
1473236,6.0,78.0,36.5,F,3.0,65235.97,6.0,9.0
5751427,11.0,142.0,38.5,F,2.0,105952.34,5.0,8.0
5283980,13.0,157.0,30.5,M,2.0,66645.01999999999,0.0,4.0
7447069,6.0,76.0,51.5,U,2.0,134579.89,1.0,4.0
9068680,7.0,95.0,26.0,U,2.0,79433.7,6.0,9.0
5518659,5.0,70.0,71.0,U,2.0,68826.08,0.0,3.0
9861727,11.0,143.0,54.0,M,2.0,198388.62,4.0,7.0
7245855,9.0,119.0,29.0,F,3.0,312255.82999999996,1.0,4.0
1111086,13.0,157.0,36.0,M,2.0,106835.81,2.0,5.0
5572873,6.0,76.0,28.0,U,3.0,117205.3,5.0,8.0
6299914,11.0,136.0,30.0,M,2.0,69681.22,3.0,6.0
4919508,25.0,306.0,85.0,F,3.0,301361.51,6.0,9.0
3058849,24.0,292.0,54.5,F,5.0,325994.23,4.0,7.0
6941992,24.0,290.0,65.5,M,4.0,1168561.36,6.0,9.0
5336299,23.0,285.0,65.5,M,3.0,2827886.48,3.0,6.0
7082310,22.0,266.0,61.5,M,3.0,200227.17,5.0,8.0
8950411,21.0,255.0,73.0,F,3.0,504238.21,6.0,9.0
3959519,20.0,249.0,52.5,M,3.0,100537.57,3.0,6.0
6102903,20.0,242.0,59.0,M,2.0,130502.19,2.0,5.0
6669765,20.0,240.0,54.5,F,2.0,69038.94,0.0,3.0
1180546,19.0,231.0,50.5,F,3.0,490488.38,6.0,9.0
1721941,12.0,145.0,67.0,F,2.0,199023.82,6.0,9.0
700784,11.0,139.0,41.0,F,2.0,161893.45,3.0,6.0
9255104,15.0,180.0,52.5,F,2.0,129102.47,2.0,5.0
5153501,12.0,148.0,30.0,M,2.0,64424.54,1.0,4.0
1275733,9.0,113.0,44.5,F,2.0,386433.71,2.0,5.0
8422642,15.0,181.0,60.5,M,2.0,85844.09,5.0,8.0
546337,12.0,149.0,47.0,M,2.0,74903.9,2.0,5.0
9218358,15.0,184.0,59.0,U,2.0,427649.23,2.0,5.0
9795049,24.0,296.0,75.0,M,2.0,120995.79,6.0,9.0
8170143,12.0,155.0,69.5,M,3.0,409420.35,3.0,6.0
5623848,6.0,79.0,51.5,U,2.0,83589.41,4.0,7.0
5255030,6.0,82.0,51.5,F,4.0,701200.8200000001,6.0,9.0
4066207,7.0,87.0,66.0,U,2.0,157781.96000000002,2.0,5.0
4978709,9.0,111.0,35.5,M,2.0,73011.66,1.0,4.0
5258581,5.0,67.0,37.5,F,2.0,109165.37,3.0,6.0
8215989,8.0,103.0,69.0,U,3.0,180906.83,3.0,6.0
2226478,9.0,108.0,67.0,M,2.0,228373.35,2.0,5.0
5081402,12.0,152.0,44.5,M,2.0,77654.37,1.0,4.0
3172746,15.0,191.0,48.5,F,3.0,104267.92,5.0,8.0
250645,15.0,191.0,52.5,F,3.0,194063.35,6.0,9.0
6904931,4.0,59.0,52.5,U,2.0,108348.24,1.0,4.0
